data,hora,pk,D_TRACAT_ALTIMETRIC,D_TIPUS_VIA,D_SENTITS_VIA,D_CLIMATOLOGIA,D_BOIRA,D_LLUMINOSITAT
09/12/2014,21.44,91.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
01/06/2020,8.48,101.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
22/12/2010,12.21,172.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
06/03/2022,7.31,48.8,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
13/01/2018,0.19,7.4,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
10/11/2013,5.0,5.8,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
31/01/2016,7.51,26.3,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
04/11/2015,22.49,340.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
14/02/2015,21.15,300.1,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
27/10/2021,7.22,172.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
16/02/2015,0.12,292.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
05/09/2021,12.13,1.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
26/04/2012,23.13,67.0,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
11/07/2015,17.31,150.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
06/07/2012,20.27,179.6,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
31/01/2010,5.0,109.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
15/01/2021,19.17,17.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
08/05/2022,18.1,366.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
25/06/2022,16.15,296.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
26/06/2018,10.13,432.1,Pla,Autovia,Doble sentit,Boira,Boira,Clar
27/12/2011,14.30,23.9,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Clar
26/04/2018,7.57,45.1,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
14/01/2010,20.56,427.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
31/03/2018,20.53,328.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
24/07/2019,6.1,347.9,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
20/03/2023,14.17,212.6,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
12/03/2020,20.59,290.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
24/05/2022,7.37,331.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
06/12/2017,5.4,309.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
19/10/2012,3.26,361.7,Rampa,Carretera,Un sentit,Ennudesit,No es de el cas,Fosc
08/01/2011,9.14,302.8,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
28/07/2017,18.53,183.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
24/05/2014,1.13,123.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
06/08/2017,9.9,14.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
22/05/2021,6.39,207.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
05/07/2012,5.38,109.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
12/10/2011,2.56,336.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
30/03/2020,9.48,163.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/03/2018,11.14,197.9,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
21/10/2021,14.23,168.6,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
15/10/2021,22.8,167.7,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
18/02/2012,17.33,249.6,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
29/03/2018,2.21,199.0,Pendent,Carretera,Un sentit,Pluja,No es de el cas,Fosc
19/11/2011,17.47,18.2,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
30/07/2020,4.51,205.3,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
16/05/2016,20.14,295.3,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
18/07/2018,23.13,217.6,Pendent,Carretera,Un sentit,Ennudesit,No es de el cas,Fosc
30/12/2010,22.45,127.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
30/03/2015,15.33,222.6,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
06/07/2017,11.29,367.9,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
26/10/2012,14.7,304.0,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
17/08/2020,3.3,253.2,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
07/10/2014,22.15,401.1,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
05/02/2016,23.51,138.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
07/05/2018,23.18,50.8,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
11/01/2019,4.27,323.7,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
12/06/2016,22.2,466.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
13/07/2018,22.56,168.6,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
15/07/2020,5.40,295.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
05/05/2019,19.18,339.1,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
03/07/2021,16.53,428.2,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
06/05/2019,18.24,307.1,Pendent,Carretera,Un sentit,Ennudesit,No es de el cas,Clar
08/12/2013,0.35,174.5,Rampa,Carretera,Un sentit,Ennudesit,No es de el cas,Fosc
02/03/2014,6.13,85.0,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
05/06/2016,6.54,333.7,Rampa,Autovia,Doble sentit,Boira,Boira,Fosc
02/06/2011,21.17,177.2,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
04/10/2019,0.5,166.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
28/10/2013,17.50,272.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/01/2012,0.50,302.5,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
22/12/2015,22.46,140.1,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
28/11/2010,21.42,205.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
25/01/2011,5.3,396.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/03/2012,4.46,447.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/02/2010,13.11,295.6,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
11/05/2018,15.24,6.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
01/01/2020,19.46,217.9,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
20/12/2010,7.12,319.2,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
21/10/2013,21.26,427.2,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
10/12/2019,12.14,455.3,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
09/12/2020,11.25,273.0,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
13/08/2022,3.57,117.3,Pla,Autovia,Un sentit,Pluja,No es de el cas,Fosc
29/06/2021,10.28,102.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
22/02/2016,2.48,5.1,Pla,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
16/04/2021,1.27,175.2,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
03/10/2014,17.52,388.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
14/03/2016,5.38,363.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
09/11/2010,12.29,416.8,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
25/09/2023,7.29,164.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
21/11/2011,22.52,161.0,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
18/01/2011,23.47,121.6,Rampa,Autovia,Doble sentit,Boira,Boira,Fosc
02/08/2012,15.20,54.4,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
22/10/2018,11.49,2.5,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
16/02/2012,17.1,252.3,Rampa,Carretera,Un sentit,Boira,Boira,Clar
24/05/2021,6.42,150.3,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
19/02/2018,16.6,81.1,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
13/09/2019,13.14,17.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
03/11/2021,1.24,414.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
01/12/2013,16.32,397.2,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
21/07/2010,13.31,301.7,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Clar
20/11/2011,21.0,126.0,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
09/01/2015,3.12,2.7,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
05/05/2020,14.17,240.5,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
16/07/2023,10.49,17.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
21/11/2019,22.0,219.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
20/09/2023,14.56,196.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
20/08/2021,4.5,358.8,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
23/07/2023,0.35,290.4,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
20/12/2012,10.12,178.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
24/10/2018,21.22,355.4,Pendent,Autovia,Un sentit,Boira,Boira,Fosc
27/03/2016,6.21,2.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
18/04/2021,11.19,302.8,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
25/03/2013,20.1,225.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
18/08/2015,23.12,302.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
03/08/2014,0.52,242.9,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
13/05/2015,17.50,404.2,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
18/10/2022,6.41,232.9,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
15/06/2011,8.21,427.7,Rampa,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
29/11/2018,16.4,345.2,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
10/02/2015,11.15,172.5,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
10/10/2013,22.58,354.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
17/12/2020,21.20,238.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
06/07/2011,22.55,37.5,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/10/2016,9.39,87.3,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
26/12/2015,22.35,124.5,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
15/11/2015,8.31,3.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
05/04/2011,7.48,242.0,Rampa,Carretera,Un sentit,Pluja,No es de el cas,Clar
12/04/2018,8.18,6.9,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
15/10/2014,8.3,196.1,Pla,Autovia,Doble sentit,Boira,Boira,Clar
25/07/2022,21.52,157.2,Pendent,Carretera,Un sentit,Ennudesit,No es de el cas,Fosc
23/10/2020,21.31,280.0,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
21/03/2020,10.44,47.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
10/12/2015,4.44,170.7,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
11/02/2022,13.36,273.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
22/08/2015,1.59,161.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
21/12/2023,15.26,179.9,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
07/08/2019,16.27,414.8,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
31/10/2021,19.42,292.5,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
16/10/2010,7.38,442.1,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
11/02/2014,2.3,347.5,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
26/11/2023,10.15,15.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
27/05/2023,3.32,358.8,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
22/03/2017,14.17,241.4,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
09/03/2016,22.40,4.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
19/12/2016,13.19,208.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
15/02/2022,16.19,32.3,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
08/03/2018,23.8,15.3,Pendent,Autovia,Un sentit,Boira,Boira,Fosc
19/01/2012,16.10,296.9,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
14/04/2022,9.5,273.9,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
18/01/2013,14.16,298.1,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
16/11/2018,14.32,156.3,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
03/05/2021,7.4,17.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
18/08/2016,5.25,39.5,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
13/06/2016,18.41,424.8,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
25/06/2020,12.9,20.5,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
09/01/2015,19.52,138.4,Rampa,Carretera,Un sentit,Pluja,No es de el cas,Clar
28/01/2012,15.21,98.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
25/08/2011,14.12,284.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
26/06/2017,11.35,96.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
17/03/2013,9.9,179.7,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
16/07/2022,8.8,157.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
13/02/2022,2.56,329.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
31/07/2015,8.56,303.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
03/03/2018,20.28,70.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
28/02/2020,16.9,199.0,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
09/09/2020,21.55,6.0,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
18/01/2018,8.32,315.2,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
19/01/2012,13.5,302.1,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
08/09/2015,23.41,32.1,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
20/07/2011,13.38,403.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
05/11/2014,7.38,303.0,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
06/12/2011,2.13,229.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
22/01/2023,19.17,327.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
28/07/2021,19.30,304.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
29/07/2018,20.30,113.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
22/01/2010,21.13,254.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
02/11/2022,2.15,174.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
28/04/2017,2.40,154.4,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
28/01/2023,17.16,82.6,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
13/06/2018,19.18,246.1,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
17/02/2019,22.41,54.0,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
02/07/2021,10.20,432.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
05/02/2021,7.53,297.3,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
03/02/2016,15.49,57.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
02/11/2017,4.35,79.3,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
26/05/2021,13.36,184.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
06/04/2010,10.55,77.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/05/2010,19.4,420.0,Pendent,Autovia,Doble sentit,Boira,Boira,Clar
09/04/2023,10.49,167.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
02/09/2021,20.55,56.3,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
03/06/2016,0.4,454.7,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
24/08/2017,6.52,297.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
26/05/2010,1.18,52.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
20/01/2012,20.1,299.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
28/12/2016,18.19,191.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
04/08/2014,16.50,19.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
14/04/2011,6.51,43.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
05/01/2015,14.7,245.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
05/07/2013,19.8,68.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
11/07/2018,9.43,366.9,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
18/01/2017,0.12,401.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
22/04/2023,23.2,75.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
19/04/2010,21.8,147.9,Pendent,Autovia,Doble sentit,Boira,Boira,Fosc
08/02/2014,6.12,169.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
13/10/2015,2.39,302.7,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
16/06/2021,20.39,313.1,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
19/08/2019,7.37,79.7,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
25/12/2015,6.2,292.6,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
26/04/2015,14.37,17.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
12/01/2020,22.36,14.3,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
11/07/2012,2.44,292.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
08/04/2023,2.6,145.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
05/09/2018,8.50,17.3,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
17/08/2018,4.17,406.8,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
07/07/2017,23.43,463.6,Rampa,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
23/07/2018,4.15,401.3,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
16/08/2020,17.36,290.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
26/01/2019,23.9,291.4,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
26/01/2023,23.33,306.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
14/08/2010,2.14,192.0,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
23/10/2012,12.14,96.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
11/08/2012,7.41,309.0,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
30/11/2021,7.55,421.7,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
10/08/2011,21.5,146.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/10/2015,6.2,360.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
01/11/2012,12.11,283.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/10/2017,18.17,156.0,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
14/03/2020,10.10,174.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
10/11/2018,7.28,81.7,Rampa,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
30/10/2020,15.8,296.1,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
24/10/2022,9.42,450.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
07/07/2021,19.39,206.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
07/03/2021,21.38,321.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
07/05/2019,11.23,119.2,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
30/04/2014,5.23,422.9,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
24/07/2020,14.55,14.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
17/01/2014,16.28,301.0,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
15/12/2022,19.5,179.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
13/02/2018,0.58,351.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/05/2010,7.14,173.2,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
04/11/2020,14.10,177.8,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
16/03/2012,17.22,456.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/01/2012,20.10,78.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/03/2013,11.1,7.4,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
09/07/2019,1.57,340.5,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
08/06/2015,12.32,79.9,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
08/06/2012,11.53,173.4,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
04/08/2022,15.19,382.2,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
02/02/2020,4.22,425.0,Pendent,Autovia,Doble sentit,Boira,Boira,Fosc
22/03/2018,6.59,308.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
16/09/2021,4.10,14.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
05/07/2011,4.53,179.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/04/2016,23.46,296.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
12/01/2018,0.24,114.0,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
14/10/2020,2.4,167.3,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
13/02/2019,8.48,326.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
29/11/2014,19.28,297.6,Pla,Carretera,Un sentit,Pluja,No es de el cas,Clar
29/05/2016,9.39,120.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/09/2018,7.19,34.9,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
25/08/2010,5.33,337.1,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
09/11/2018,13.17,287.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
08/01/2011,6.48,359.0,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
09/05/2021,5.39,302.8,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
16/04/2022,17.14,294.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
06/02/2020,1.48,77.1,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
19/05/2018,19.3,37.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
04/10/2015,5.17,2.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
25/07/2018,15.20,304.3,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
23/10/2011,12.21,462.8,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
17/02/2018,2.53,46.6,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
11/01/2021,9.2,12.5,Pla,Carretera,Un sentit,Boira,Boira,Clar
21/04/2013,9.26,49.1,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
21/11/2013,18.10,9.1,Pendent,Autovia,Doble sentit,Boira,Boira,Clar
30/11/2017,5.21,270.5,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
15/08/2021,15.4,167.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
21/02/2018,20.5,245.9,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
11/01/2016,4.30,27.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
31/03/2018,4.42,429.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
22/04/2021,22.26,18.5,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
24/12/2022,20.45,440.6,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
24/01/2021,17.5,399.0,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
07/05/2011,9.50,155.2,Pendent,Autovia,Doble sentit,Boira,Boira,Clar
11/06/2016,9.46,464.2,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
09/12/2018,11.51,178.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
18/02/2017,2.14,399.5,Pla,Autovia,Un sentit,Pluja,No es de el cas,Fosc
07/10/2017,5.1,15.4,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
24/10/2016,11.22,422.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
18/12/2019,12.11,30.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
21/01/2015,19.29,292.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
21/06/2023,23.35,69.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
16/06/2022,14.40,242.7,Pla,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
03/08/2023,1.22,169.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
12/05/2012,18.27,104.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/11/2018,9.23,15.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
24/02/2021,21.33,343.6,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
02/11/2020,0.7,359.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
14/01/2012,6.57,223.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
